statenum,casenum,numfatal,speeding,body,class
6,2558,1,0,34,large
20,375,1,1,16,large
6,608,1,0,4,small
6,3176,1,0,34,large
12,2314,1,0,14,large
36,754,1,1,2,small
6,2620,1,0,21,large
12,24,1,0,16,large
22,389,1,1,34,large
17,434,1,1,3,small
18,235,1,0,4,small
28,394,1,0,34,large
39,1095,1,1,21,large
41,174,1,1,2,small
42,267,1,0,4,small
42,970,1,0,14,large
6,2073,1,0,3,small
6,2108,1,1,34,large
9,260,1,0,9,rej
20,338,1,0,34,large
37,1072,1,0,6,small
48,3222,1,0,4,small
53,79,1,0,6,small
1,347,2,0,2,small
1,763,1,1,4,small
4,468,1,0,34,large
29,227,1,0,2,small
37,1263,1,0,4,small
47,435,1,0,4,small
55,137,1,0,14,large
1,630,1,0,4,small
12,651,1,0,4,small
15,76,1,1,20,large
39,674,1,1,3,small
12,803,1,0,4,small
12,2996,2,0,4,small
17,112,1,1,20,large
39,892,1,0,34,large
12,1744,1,0,4,small
12,2392,1,0,4,small
6,3239,1,0,4,small
12,1548,1,0,34,large
12,2802,1,0,21,large
20,276,1,1,14,large
27,32,1,0,34,large
37,369,1,1,6,small
45,154,1,1,15,large
29,180,1,1,34,large
42,1013,1,1,14,large
6,931,1,0,4,small
12,319,1,0,5,small
16,32,2,0,6,small
17,373,1,1,2,small
37,1279,1,1,20,large
51,459,1,0,21,large
5,448,1,0,14,large
8,343,1,0,4,small
12,210,1,0,4,small
22,94,1,0,4,small
27,68,1,0,4,small
35,204,1,0,6,small
36,603,1,0,4,small
37,879,1,0,14,large
45,770,1,1,4,small
1,234,1,1,67,large
42,427,1,0,4,small
47,129,1,0,4,small
48,2911,1,0,34,large
49,33,1,0,34,large
20,346,1,1,4,small
32,262,3,0,17,small
13,528,1,0,4,small
17,645,1,1,14,large
17,875,1,1,4,small
26,238,1,0,14,large
29,37,1,1,2,small
47,184,1,1,4,small
6,3070,1,0,15,large
48,1860,1,0,34,large
48,3054,1,0,34,large
51,137,1,1,4,small
6,1824,4,0,34,large
33,56,1,1,34,large
45,9,1,0,4,small
26,523,1,0,4,small
37,322,2,1,20,large
42,149,1,0,4,small
47,85,1,1,2,small
51,373,1,0,15,large
31,117,1,0,34,large
48,334,1,1,4,small
48,534,1,0,4,small
53,36,1,0,3,small
5,400,1,0,4,small
13,832,1,0,34,large
24,234,1,0,14,large
37,831,1,0,4,small
42,581,1,0,20,large
48,833,2,0,4,small
51,748,1,0,4,small
37,274,1,0,34,large
40,162,1,0,4,small
20,105,3,0,6,small
22,193,1,0,34,large
54,81,2,0,15,large
6,2871,1,0,2,small
12,229,1,0,2,small
17,966,1,0,34,large
36,801,1,0,2,small
45,72,1,0,34,large
12,2287,1,0,14,large
20,279,1,0,15,large
25,258,1,0,20,large
34,319,1,0,4,small
28,356,2,0,15,large
34,77,1,0,21,large
48,2872,1,1,20,large
12,165,5,0,34,large
21,504,1,0,4,small
28,171,1,0,4,small
39,1065,1,0,15,large
41,301,1,0,2,small
45,80,1,0,34,large
17,1020,1,0,4,small
37,933,2,0,4,small
41,307,1,0,6,small
48,373,1,0,15,large
8,315,1,0,4,small
12,776,1,0,34,large
26,187,2,0,20,large
13,162,1,0,15,large
40,280,1,0,4,small
42,302,1,1,4,small
48,1115,1,1,4,small
1,62,2,0,34,large
8,138,1,0,16,large
12,1482,1,1,20,large
18,698,1,1,4,small
48,730,1,0,34,large
53,160,1,1,4,small
16,75,1,0,67,large
16,141,1,0,78,large
41,247,1,0,4,small
6,1778,1,0,15,large
36,835,1,0,6,small
39,487,1,0,5,small
47,232,1,1,14,large
6,635,1,1,2,small
12,148,1,0,34,large
17,220,1,1,21,large
18,189,1,0,6,small
42,455,1,1,4,small
48,574,2,0,67,large
49,215,1,1,14,large
1,246,1,0,15,large
12,2294,1,0,14,large
15,15,1,0,4,small
36,952,1,1,34,large
13,1317,1,0,2,small
18,306,1,0,34,large
37,976,1,0,15,large
4,300,1,0,14,large
6,1182,1,1,34,large
20,373,1,0,4,small
26,716,1,0,14,large
30,62,1,0,34,large
37,967,1,0,16,large
37,1231,2,0,4,small
4,385,1,1,4,small
4,397,1,0,4,small
12,2439,1,0,14,large
55,338,1,0,4,small
4,175,1,1,14,large
12,192,1,0,3,small
17,472,1,1,4,small
28,6,1,1,4,small
47,302,1,0,4,small
4,521,1,0,5,small
26,930,2,0,5,small
48,1287,1,0,4,small
6,379,1,0,14,large
6,3030,1,0,5,small
34,141,1,0,34,large
48,1625,1,1,4,small
1,101,1,0,34,large
12,202,1,0,4,small
12,767,1,0,5,small
13,71,1,0,2,small
1,551,1,0,2,small
4,252,1,1,4,small
12,328,1,0,4,small
12,658,1,0,4,small
17,937,2,1,14,large
36,670,1,0,14,large
44,31,1,1,4,small
48,1107,1,0,34,large
48,1225,1,0,34,large
9,22,1,0,3,small
16,83,1,0,4,small
17,866,1,1,5,small
35,250,2,0,14,large
53,259,1,0,6,small
12,140,1,0,34,large
13,879,1,0,34,large
18,485,1,0,21,large
37,1090,1,0,4,small
39,407,1,0,20,large
47,580,1,0,4,small
6,10,1,0,3,small
6,524,1,0,14,large
28,304,1,0,4,small
34,168,1,0,34,large
48,839,1,0,16,large
48,2048,1,0,4,small
6,2171,1,0,20,large
8,178,1,1,4,small
12,2749,1,0,6,small
21,700,1,1,34,large
39,935,1,0,4,small
48,487,1,1,4,small
55,88,1,1,34,large
8,406,1,0,34,large
22,185,1,0,34,large
27,303,1,0,34,large
45,532,1,0,14,large
5,135,1,0,14,large
6,1660,1,0,4,small
13,216,1,0,2,small
13,541,1,0,14,large
12,1214,1,1,2,small
15,40,1,1,4,small
18,91,1,0,20,large
36,112,1,0,14,large
40,115,1,1,4,small
45,254,1,0,14,large
46,104,1,0,14,large
48,2195,1,0,14,large
48,2158,1,0,34,large
18,47,1,0,34,large
21,484,1,0,4,small
26,123,1,0,15,large
42,957,1,1,4,small
45,370,2,0,20,large
49,186,1,1,34,large
40,154,1,0,4,small
51,688,1,0,14,large
13,286,1,0,5,small
13,626,1,0,4,small
26,370,1,0,4,small
37,454,1,0,21,large
51,613,1,1,4,small
51,756,1,1,4,small
6,313,2,0,14,large
8,66,1,0,14,large
13,241,1,0,34,large
35,331,1,0,2,small
51,145,1,1,4,small
51,157,1,0,4,small
55,499,1,0,20,large
6,1458,1,0,15,large
12,23,1,0,34,large
12,993,1,0,4,small
13,1255,1,0,34,large
17,443,1,0,1,small
48,1483,1,0,34,large
12,2461,1,0,4,small
17,297,1,0,4,small
28,395,1,0,34,large
36,554,1,1,4,small
48,893,1,0,6,small
48,1491,1,1,34,large
55,60,1,1,34,large
6,2109,1,0,16,large
8,57,1,0,34,large
27,171,1,0,67,large
47,539,1,0,14,large
48,411,1,1,4,small
48,2979,1,0,34,large
53,373,1,0,15,large
12,985,1,0,4,small
13,415,1,0,34,large
36,531,1,1,2,small
38,10,1,0,6,small
36,34,1,0,4,small
37,121,1,0,4,small
45,929,1,1,14,large
29,243,1,0,14,large
39,551,1,0,4,small
42,734,1,0,20,large
47,817,1,0,34,large
16,122,1,0,14,large
23,29,1,0,4,small
28,528,1,0,4,small
29,235,1,0,14,large
36,727,1,0,4,small
51,102,1,0,34,large
1,758,1,1,4,small
4,597,1,0,5,small
18,756,1,0,2,small
36,699,1,0,34,large
51,94,1,0,34,large
51,755,1,0,14,large
6,893,1,0,15,large
21,212,1,0,34,large
36,806,1,0,3,small
53,172,1,1,14,large
6,1710,1,0,14,large
37,1244,1,0,6,small
6,212,1,0,20,large
6,778,1,0,20,large
18,738,1,0,14,large
6,1069,1,0,34,large
23,17,1,0,34,large
27,337,1,1,6,small
42,247,1,1,4,small
42,770,1,1,3,small
6,2651,1,0,14,large
12,2334,1,0,21,large
37,59,1,0,20,large
45,104,1,0,15,large
47,155,1,0,14,large
4,331,1,0,6,small
18,292,1,0,34,large
48,2346,1,0,4,small
34,214,1,1,3,small
39,740,1,1,4,small
39,907,3,1,4,small
4,308,1,0,4,small
6,628,1,0,4,small
6,2203,1,0,4,small
6,2890,1,1,6,small
32,237,1,0,34,large
48,1205,1,0,14,large
48,27,1,1,4,small
1,382,2,0,14,large
5,248,1,0,6,small
6,3224,2,0,4,small
12,2983,1,0,1,small
18,688,2,0,4,small
48,1104,1,0,79,large
48,1413,1,0,4,small
49,122,1,0,34,large
6,2961,1,0,4,small
13,1232,1,1,6,small
29,597,1,0,14,large
36,849,1,0,6,small
42,813,2,0,34,large
48,254,1,0,21,large
48,349,1,1,20,large
48,937,1,0,15,large
5,66,1,0,4,small
12,2115,1,1,4,small
26,661,1,0,34,large
29,171,1,0,4,small
34,374,1,0,21,large
40,608,1,1,3,small
45,379,1,0,21,large
55,247,1,0,34,large
6,3226,1,1,34,large
12,385,1,0,34,large
12,1355,1,0,4,small
13,782,1,0,14,large
40,65,1,1,34,large
45,28,1,0,2,small
45,232,1,0,4,small
6,1265,1,1,14,large
12,1596,1,0,21,large
18,773,1,0,4,small
22,205,1,0,5,small
28,545,2,0,34,large
31,145,1,0,34,large
39,545,1,0,4,small
12,2509,1,0,34,large
18,448,1,0,6,small
6,2165,2,0,15,large
20,204,1,1,15,large
22,626,1,0,34,large
24,318,1,0,14,large
25,221,1,0,4,small
37,8,1,0,4,small
48,584,1,0,4,small
1,450,1,0,34,large
6,1586,1,0,4,small
23,15,1,0,21,large
37,1054,1,0,4,small
1,804,3,0,4,small
12,1117,1,1,1,small
36,719,1,0,4,small
6,2740,1,0,34,large
12,971,1,0,4,small
48,2716,1,1,4,small
39,148,1,0,14,large
40,357,1,0,67,large
48,417,1,0,4,small
48,1783,1,0,4,small
18,492,1,0,15,large
22,183,1,0,5,small
17,147,1,0,6,small
24,66,1,0,15,large
42,804,1,0,4,small
48,1121,1,0,34,large
24,208,1,0,4,small
39,1116,1,1,4,small
48,1294,1,0,34,large
55,230,1,0,6,small
16,34,1,0,14,large
24,171,1,1,2,small
29,566,1,1,3,small
36,294,1,0,14,large
17,31,1,1,5,small
20,30,1,0,4,small
34,509,1,1,4,small
37,623,1,1,14,large
39,703,1,0,15,large
13,1006,1,1,4,small
13,1361,1,1,15,large
29,640,1,0,4,small
29,730,1,0,34,large
37,555,2,1,2,small
12,1250,1,0,34,large
39,503,1,0,34,large
48,2687,1,0,14,large
48,2792,1,0,34,large
29,117,1,0,20,large
48,2671,1,0,2,small
48,2868,1,1,2,small
17,347,1,1,34,large
35,171,1,0,48,large
37,985,1,1,14,large
38,14,1,1,14,large
21,178,1,0,4,small
27,136,1,0,14,large
45,146,2,0,14,large
51,478,1,1,2,small
6,2138,1,1,6,small
6,2511,1,0,4,small
25,19,1,0,14,large
28,121,1,0,34,large
34,254,1,1,4,small
35,133,1,1,14,large
42,710,2,0,14,large
47,158,3,0,34,large
47,474,1,0,15,large
12,1745,1,0,4,small
39,719,1,1,14,large
48,1873,1,0,34,large
4,105,1,0,4,small
23,15,1,0,4,small
36,517,1,0,14,large
47,430,1,0,2,small
6,461,1,0,4,small
22,68,1,0,14,large
48,3353,2,0,4,small
5,394,1,0,20,large
47,783,2,0,15,large
53,393,1,1,2,small
1,637,1,0,34,large
6,2903,1,1,4,small
10,74,1,0,4,small
28,605,1,0,4,small
47,698,1,0,1,small
6,1962,1,1,4,small
6,2895,1,1,4,small
12,2676,1,0,34,large
18,224,1,1,4,small
29,114,2,0,34,large
37,525,1,1,34,large
45,299,1,0,15,large
6,664,1,0,4,small
12,224,1,0,4,small
37,1257,1,1,4,small
42,635,1,0,34,large
4,106,1,1,14,large
26,649,1,0,4,small
1,784,1,0,34,large
4,294,1,1,4,small
6,2853,1,0,4,small
9,63,2,0,14,large
36,936,1,0,4,small
48,864,1,0,21,large
48,2306,1,0,34,large
6,433,1,0,8,small
12,866,1,0,34,large
12,2483,1,0,4,small
25,133,1,1,4,small
37,1265,1,1,4,small
12,1044,1,0,6,small
12,1389,1,0,34,large
48,2642,1,1,67,large
12,1782,1,0,6,small
17,111,1,1,14,large
20,282,1,0,4,small
21,373,1,0,4,small
26,902,1,1,14,large
34,480,1,1,2,small
49,129,2,0,14,large
4,916,1,0,6,small
12,2865,1,0,34,large
13,1193,1,0,4,small
28,599,1,0,4,small
29,346,1,0,34,large
33,49,1,0,4,small
13,901,1,0,34,large
29,365,2,1,4,small
13,1011,1,0,2,small
47,741,1,0,4,small
13,754,4,1,21,large
26,319,1,0,4,small
13,609,1,0,32,large
18,815,1,1,4,small
26,64,1,0,4,small
47,192,1,1,4,small
47,438,1,0,15,large
51,12,1,0,20,large
6,80,1,1,14,large
22,658,1,0,6,small
48,3007,2,1,3,small
49,228,1,1,15,large
6,1147,1,1,14,large
18,431,1,0,4,small
51,784,1,0,4,small
12,1256,1,0,34,large
12,2587,1,0,14,large
39,273,1,0,34,large
48,2068,1,0,34,large
48,2708,1,0,4,small
53,20,1,1,4,small
41,333,1,0,34,large
42,58,1,0,4,small
48,208,1,0,4,small
4,189,1,1,34,large
6,1232,1,1,4,small
13,907,1,0,34,large
45,755,1,1,4,small
8,127,1,0,14,large
13,803,1,0,4,small
34,299,1,0,14,large
41,350,2,1,4,small
6,3129,1,1,14,large
12,288,1,0,14,large
21,566,1,0,34,large
47,252,1,0,34,large
47,706,1,0,14,large
48,409,1,0,4,small
13,862,2,0,34,large
45,79,3,0,21,large
53,171,1,0,4,small
26,496,1,1,34,large
34,359,1,0,15,large
41,153,3,0,6,small
55,157,1,0,4,small
37,636,1,0,4,small
40,535,1,0,3,small
45,276,1,1,4,small
12,2167,1,0,5,small
13,403,1,0,4,small
42,290,2,0,5,small
6,2419,1,1,2,small
16,199,1,0,4,small
19,272,1,0,6,small
25,300,1,1,4,small
33,43,1,1,14,large
35,307,1,0,34,large
1,24,1,0,34,large
5,160,1,0,9,rej
16,207,1,1,4,small
26,188,1,1,4,small
29,807,1,0,4,small
32,105,1,0,34,large
39,655,1,0,14,large
9,124,1,0,20,large
13,93,1,0,34,large
13,1062,1,0,4,small
32,113,1,0,34,large
53,249,1,1,4,small
1,102,1,0,34,large
1,562,1,0,14,large
6,2093,1,0,4,small
12,1637,1,0,15,large
21,11,1,1,4,small
26,892,1,0,1,small
37,95,1,1,4,small
47,40,1,0,2,small
53,258,1,0,3,small
53,459,1,0,4,small
5,205,1,0,4,small
21,350,2,1,14,large
21,568,1,0,4,small
21,671,1,0,4,small
36,185,1,0,20,large
48,1008,2,1,4,small
48,1220,1,1,4,small
48,2005,1,1,2,small
13,1287,1,0,6,small
18,7,1,0,4,small
18,272,1,0,4,small
6,1725,2,0,21,large
8,379,1,0,67,large
25,222,1,1,14,large
32,22,1,0,4,small
45,59,1,0,14,large
48,131,1,0,34,large
12,114,1,0,4,small
12,1720,2,0,34,large
47,295,1,0,20,large
48,1344,1,0,14,large
48,2277,1,0,14,large
48,3257,1,0,4,small
2,25,1,0,20,large
12,1640,1,0,34,large
12,2203,1,0,14,large
26,606,1,0,14,large
10,34,1,1,4,small
12,2211,1,0,14,large
17,757,1,0,34,large
20,165,1,0,4,small
41,393,1,0,34,large
45,234,1,1,34,large
6,978,1,0,5,small
13,1150,1,1,2,small
18,106,1,0,6,small
22,184,1,1,15,large
28,591,1,0,4,small
34,181,2,0,20,large
39,635,1,0,1,small
4,249,1,0,2,small
6,987,1,1,4,small
28,95,1,0,4,small
45,353,1,1,34,large
51,292,1,0,4,small
6,1579,1,0,14,large
12,1394,1,0,15,large
20,157,1,0,4,small
36,720,1,0,14,large
37,1271,1,1,4,small
6,2821,2,1,4,small
6,3065,1,0,14,large
34,376,1,0,4,small
37,253,1,0,4,small
4,579,1,0,34,large
6,2714,1,0,4,small
12,1292,1,0,14,large
37,1187,1,0,4,small
55,199,1,0,67,large
1,470,1,0,14,large
12,2681,1,1,20,large
22,366,1,0,34,large
26,154,1,1,34,large
37,1172,1,1,2,small
13,262,1,0,3,small
20,41,2,1,2,small
36,685,1,1,4,small
29,191,1,0,34,large
29,24,1,0,34,large
47,849,1,0,6,small
6,3017,1,0,4,small
27,143,1,0,21,large
36,905,1,1,6,small
48,2710,1,0,20,large
55,105,1,0,2,small
12,2935,1,0,34,large
13,768,1,0,2,small
29,295,1,0,15,large
36,360,2,0,34,large
37,1113,1,1,6,small
6,2463,1,1,4,small
19,4,1,0,14,large
34,370,1,0,4,small
37,362,2,0,20,large
42,61,1,0,2,small
45,747,1,0,4,small
47,316,1,0,34,large
49,201,1,1,34,large
53,207,1,0,34,large
4,14,1,0,34,large
6,29,1,0,4,small
12,459,2,0,4,small
36,650,1,0,34,large
42,1005,1,0,4,small
53,5,1,0,14,large
53,408,1,0,67,large
6,1955,1,0,14,large
18,656,1,1,4,small
19,206,1,0,4,small
29,515,1,0,4,small
29,603,2,1,4,small
32,132,1,0,15,large
48,2803,1,0,15,large
6,215,1,0,2,small
6,902,1,0,4,small
9,20,1,1,1,small
12,1451,1,0,1,small
37,751,1,1,6,small
37,1152,1,0,34,large
41,140,2,0,14,large
4,633,1,0,2,small
8,303,1,1,34,large
24,347,1,0,4,small
29,563,1,0,14,large
39,915,1,0,20,large
29,682,1,0,4,small
37,1150,1,0,1,small
44,68,1,1,4,small
48,2409,2,0,6,small
6,1466,1,0,14,large
54,239,1,0,14,large
1,46,1,0,4,small
6,2330,1,0,4,small
13,338,1,0,34,large
55,48,1,1,4,small
55,54,1,0,4,small
55,71,1,1,3,small
4,200,1,0,15,large
6,1328,3,1,34,large
12,92,1,0,4,small
30,162,1,1,14,large
39,900,1,0,14,large
45,435,1,0,4,small
55,454,1,0,4,small
12,100,1,0,4,small
22,648,2,0,2,small
22,666,1,0,2,small
35,210,1,1,4,small
1,179,1,0,4,small
6,2428,1,0,34,large
6,2644,1,0,20,large
13,570,1,0,4,small
48,2361,1,0,67,large
21,9,1,0,34,large
26,751,1,0,4,small
53,255,1,0,4,small
12,2596,1,0,3,small
22,137,1,0,4,small
27,255,1,0,4,small
37,254,1,1,4,small
39,265,1,0,14,large
42,18,1,0,4,small
42,827,1,0,2,small
6,203,1,0,14,large
12,1230,1,0,4,small
17,283,1,0,4,small
36,212,1,0,1,small
42,10,1,0,4,small
45,559,1,1,15,large
18,389,1,0,4,small
25,130,2,0,14,large
48,166,1,0,4,small
48,348,1,1,14,large
53,125,1,0,20,large
32,161,1,0,4,small
6,1244,1,1,34,large
28,393,1,0,4,small
29,742,1,1,6,small
42,943,1,0,20,large
47,761,1,0,34,large
1,10,1,0,34,large
6,1146,1,0,4,small
25,306,1,0,4,small
35,211,1,0,20,large
37,511,1,0,4,small
38,1,1,0,34,large
40,314,1,1,15,large
40,471,1,0,4,small
48,581,2,0,34,large
50,56,1,0,5,small
6,454,1,0,14,large
6,572,1,0,4,small
20,304,1,0,4,small
25,298,1,0,4,small
48,2479,1,0,34,large
48,2521,1,0,4,small
1,422,1,0,4,small
1,563,1,1,4,small
12,1667,1,0,4,small
12,2217,1,0,14,large
28,424,1,0,4,small
29,272,1,1,4,small
39,865,1,0,4,small
45,393,1,0,34,large
1,744,1,0,3,small
6,599,1,0,2,small
8,559,1,0,14,large
28,432,1,0,4,small
42,372,1,0,4,small
55,408,2,1,2,small
12,22,1,0,14,large
23,8,1,0,14,large
35,140,2,1,4,small
39,989,1,0,34,large
8,387,1,0,14,large
12,696,2,0,4,small
22,315,1,0,15,large
48,1387,1,0,34,large
6,1258,1,1,34,large
6,1529,3,0,14,large
24,340,1,1,15,large
12,2253,1,1,1,small
18,230,1,1,34,large
48,35,1,1,4,small
48,1529,1,0,6,small
5,58,1,0,4,small
17,118,1,1,4,small
18,114,2,0,4,small
37,505,1,0,4,small
42,1061,1,0,14,large
8,205,1,1,15,large
12,1918,1,0,4,small
26,824,1,0,14,large
48,310,4,1,4,small
6,1932,1,0,34,large
6,3136,1,0,4,small
12,199,1,0,6,small
12,2752,1,0,2,small
17,667,1,1,4,small
29,32,1,0,34,large
12,2527,1,0,6,small
29,423,1,0,4,small
47,400,1,0,14,large
28,110,3,0,4,small
37,483,1,0,34,large
42,387,1,1,14,large
42,629,1,0,4,small
29,94,1,0,14,large
9,242,2,1,4,small
25,12,1,0,34,large
6,783,1,0,4,small
6,2643,1,0,4,small
12,1168,1,0,3,small
17,582,1,0,14,large
36,560,1,0,4,small
39,342,1,0,4,small
42,928,1,0,4,small
18,23,3,1,4,small
34,526,1,0,15,large
48,2701,1,0,14,large
12,979,1,0,4,small
12,1912,1,0,4,small
12,2851,1,0,4,small
21,395,1,1,4,small
39,991,1,1,4,small
39,1079,2,1,4,small
9,109,1,1,4,small
12,1095,1,0,5,small
48,462,1,0,78,large
6,1716,1,0,4,small
13,485,1,0,14,large
20,10,1,0,34,large
22,19,1,0,4,small
22,25,1,0,4,small
1,269,1,0,34,large
4,476,1,1,14,large
4,718,1,0,4,small
6,2338,1,0,4,small
6,2344,1,0,4,small
19,129,1,0,14,large
24,222,1,0,4,small
34,495,1,1,4,small
34,501,1,0,4,small
51,74,1,0,4,small
12,490,1,0,4,small
35,134,1,1,34,large
47,632,1,0,16,large
47,891,1,0,5,small
48,856,2,0,6,small
48,920,1,0,4,small
6,2657,1,0,4,small
31,192,1,0,1,small
36,428,3,0,4,small
45,649,1,0,2,small
1,680,1,0,4,small
4,795,1,1,4,small
6,543,1,1,2,small
13,1236,1,0,14,large
48,3256,1,0,4,small
49,179,1,0,4,small
6,574,3,0,14,large
6,859,1,0,34,large
13,1129,2,0,6,small
21,655,1,0,15,large
21,658,1,0,34,large
42,623,1,0,20,large
45,284,1,0,16,large
12,1809,1,1,4,small
12,2539,1,0,4,small
12,126,1,0,34,large
13,1152,1,0,34,large
16,108,1,0,34,large
17,408,1,0,4,small
22,151,1,0,4,small
37,559,1,0,14,large
45,450,1,0,4,small
55,130,1,0,34,large
55,398,1,0,4,small
26,222,2,0,14,large
33,32,1,0,6,small
39,98,1,0,15,large
41,285,1,1,34,large
55,122,1,0,34,large
4,606,1,0,4,small
6,3204,1,1,5,small
13,1228,1,0,14,large
16,19,1,0,14,large
36,624,1,1,4,small
41,277,1,0,34,large
51,404,1,0,4,small
4,614,1,1,4,small
6,2830,1,0,4,small
13,674,1,0,34,large
21,507,1,0,20,large
41,161,1,0,4,small
55,33,1,0,14,large
22,350,1,0,2,small
48,170,1,1,2,small
48,1536,2,0,34,large
48,3425,1,0,34,large
6,1937,1,0,15,large
12,502,1,0,34,large
4,238,1,0,4,small
6,2770,1,1,14,large
13,866,1,0,14,large
4,246,1,1,4,small
6,2299,1,1,2,small
23,120,1,0,34,large
28,156,1,0,4,small
4,928,1,0,20,large
17,45,1,0,21,large
34,197,1,0,4,small
54,216,1,1,2,small
5,225,1,0,34,large
6,627,2,1,15,large
37,427,1,0,14,large
54,88,1,0,3,small
29,444,1,0,4,small
33,37,2,1,4,small
47,274,1,0,14,large
12,1653,1,0,4,small
20,133,1,0,9,rej
45,302,1,0,4,small
12,1299,1,0,4,small
12,3071,2,0,4,small
13,1312,1,0,4,small
48,1866,1,0,34,large
51,143,1,0,4,small
6,141,1,0,4,small
12,391,1,0,14,large
12,2037,1,0,4,small
24,270,1,0,4,small
36,351,1,0,14,large
40,609,1,0,2,small
1,178,1,0,4,small
4,86,1,1,34,large
13,1284,1,0,67,large
17,619,1,1,4,small
40,413,3,0,2,small
41,114,1,1,4,small
41,217,1,0,14,large
42,587,1,0,34,large
42,711,1,0,2,small
48,1333,1,0,6,small
1,741,1,1,15,large
6,2157,1,0,20,large
18,771,1,0,34,large
18,799,2,1,4,small
24,459,1,0,4,small
44,39,1,0,14,large
45,728,1,1,34,large
48,89,1,0,4,small
5,110,1,0,6,small
37,491,1,1,34,large
47,853,1,1,14,large
48,2837,2,0,34,large
26,549,1,0,14,large
13,32,1,0,34,large
25,244,1,0,3,small
48,1832,1,0,14,large
48,2305,1,0,34,large
25,110,1,1,4,small
47,887,1,0,34,large
48,965,2,0,34,large
48,2326,1,0,14,large
48,2631,1,0,15,large
51,455,2,0,16,large
34,363,1,0,14,large
34,431,1,0,4,small
37,1018,1,0,34,large
37,1092,1,1,3,small
39,489,1,0,4,small
48,2858,1,0,9,rej
51,735,1,1,34,large
6,1522,1,0,14,large
13,192,1,1,14,large
37,275,1,1,4,small
1,339,1,0,34,large
6,163,1,0,4,small
6,2623,1,1,34,large
22,682,1,0,34,large
29,798,1,0,4,small
39,37,1,0,14,large
48,2055,1,0,34,large
6,3283,1,1,4,small
8,497,1,0,34,large
12,91,1,0,21,large
12,2915,1,0,4,small
13,944,1,1,4,small
13,1199,1,0,34,large
25,49,1,0,3,small
53,339,1,0,34,large
6,1984,1,0,20,large
12,209,2,0,4,small
12,1902,1,0,21,large
18,202,2,0,15,large
18,493,1,0,14,large
18,716,1,0,34,large
21,713,1,0,34,large
26,384,1,0,4,small
17,741,2,0,34,large
37,740,1,0,14,large
26,126,1,1,14,large
39,63,1,1,2,small
39,720,1,0,14,large
49,157,1,0,4,small
1,554,1,0,4,small
12,2425,1,0,34,large
12,2755,1,1,34,large
13,648,1,1,4,small
17,1013,1,1,2,small
27,74,1,1,14,large
48,3382,1,0,4,small
1,68,1,0,4,small
6,2078,1,0,4,small
8,75,1,0,6,small
24,219,1,0,2,small
35,54,2,0,15,large
36,875,1,1,20,large
47,38,1,0,14,large
8,83,1,0,6,small
12,2413,1,0,4,small
22,45,1,0,34,large
45,436,1,1,14,large
19,33,1,0,20,large
37,73,1,1,4,small
40,329,1,1,4,small
28,282,1,0,4,small
36,561,1,0,4,small
48,768,1,1,34,large
1,714,1,0,34,large
12,590,1,0,6,small
32,37,1,0,4,small
37,448,1,0,4,small
6,3307,1,0,15,large
12,1527,1,0,4,small
12,2962,1,1,15,large
37,440,1,0,4,small
53,368,1,0,14,large
1,13,2,0,4,small
1,249,1,1,4,small
6,1867,2,1,14,large
26,759,1,0,4,small
28,262,2,0,3,small
36,144,1,0,15,large
36,735,1,1,14,large
47,961,1,0,15,large
6,1164,1,0,2,small
48,1328,2,1,4,small
48,1383,1,0,15,large
12,1868,1,0,34,large
18,172,1,0,14,large
